CODE,Address Code
402903,ขอนแก่น|เวียงเก่า|เขาน้อย
410101,อุดรธานี|เมืองอุดรธานี|หมากแข้ง
410102,อุดรธานี|เมืองอุดรธานี|นิคมสงเคราะห์
410103,อุดรธานี|เมืองอุดรธานี|บ้านขาว
410104,อุดรธานี|เมืองอุดรธานี|หนองบัว
410105,อุดรธานี|เมืองอุดรธานี|บ้านตาด
410106,อุดรธานี|เมืองอุดรธานี|โนนสูง
410107,อุดรธานี|เมืองอุดรธานี|หมูม่น
410108,อุดรธานี|เมืองอุดรธานี|เชียงยืน
410109,อุดรธานี|เมืองอุดรธานี|หนองนาคำ
410110,อุดรธานี|เมืองอุดรธานี|กุดสระ
410111,อุดรธานี|เมืองอุดรธานี|นาดี
410112,อุดรธานี|เมืองอุดรธานี|บ้านเลื่อม
410113,อุดรธานี|เมืองอุดรธานี|เชียงพิณ
410114,อุดรธานี|เมืองอุดรธานี|สามพร้าว
410115,อุดรธานี|เมืองอุดรธานี|หนองไฮ
410116,อุดรธานี|เมืองอุดรธานี|นาข่า
410117,อุดรธานี|เมืองอุดรธานี|บ้านจั่น
410118,อุดรธานี|เมืองอุดรธานี|หนองขอนกว้าง
410119,อุดรธานี|เมืองอุดรธานี|โคกสะอาด
410120,อุดรธานี|เมืองอุดรธานี|นากว้าง
410121,อุดรธานี|เมืองอุดรธานี|หนองไผ่
410201,อุดรธานี|กุดจับ|กุดจับ
410202,อุดรธานี|กุดจับ|ปะโค
410203,อุดรธานี|กุดจับ|ขอนยูง
410204,อุดรธานี|กุดจับ|เชียงเพ็ง
410205,อุดรธานี|กุดจับ|สร้างก่อ
410206,อุดรธานี|กุดจับ|เมืองเพีย
410207,อุดรธานี|กุดจับ|ตาลเลียน
410301,อุดรธานี|หนองวัวซอ|หมากหญ้า
410302,อุดรธานี|หนองวัวซอ|หนองอ้อ
410303,อุดรธานี|หนองวัวซอ|อูบมุง
410304,อุดรธานี|หนองวัวซอ|กุดหมากไฟ
410305,อุดรธานี|หนองวัวซอ|น้ำพ่น
410306,อุดรธานี|หนองวัวซอ|หนองบัวบาน
410307,อุดรธานี|หนองวัวซอ|โนนหวาย
410308,อุดรธานี|หนองวัวซอ|หนองวัวซอ
410401,อุดรธานี|กุมภวาปี|ตูมใต้
410402,อุดรธานี|กุมภวาปี|พันดอน
410403,อุดรธานี|กุมภวาปี|เวียงคำ
410404,อุดรธานี|กุมภวาปี|แชแล
410406,อุดรธานี|กุมภวาปี|เชียงแหว
410407,อุดรธานี|กุมภวาปี|ห้วยเกิ้ง
410409,อุดรธานี|กุมภวาปี|เสอเพลอ
410410,อุดรธานี|กุมภวาปี|สีออ
410411,อุดรธานี|กุมภวาปี|ปะโค
410413,อุดรธานี|กุมภวาปี|ผาสุก
410414,อุดรธานี|กุมภวาปี|ท่าลี่
410415,อุดรธานี|กุมภวาปี|กุมภวาปี
410416,อุดรธานี|กุมภวาปี|หนองหว้า
410501,อุดรธานี|โนนสะอาด|โนนสะอาด
410502,อุดรธานี|โนนสะอาด|บุ่งแก้ว
410503,อุดรธานี|โนนสะอาด|โพธิ์ศรีสำราญ
410504,อุดรธานี|โนนสะอาด|ทมนางาม
410505,อุดรธานี|โนนสะอาด|หนองกุงศรี
410506,อุดรธานี|โนนสะอาด|โคกกลาง
410601,อุดรธานี|หนองหาน|หนองหาน
410602,อุดรธานี|หนองหาน|หนองเม็ก
410605,อุดรธานี|หนองหาน|พังงู
410606,อุดรธานี|หนองหาน|สะแบง
410607,อุดรธานี|หนองหาน|สร้อยพร้าว
410609,อุดรธานี|หนองหาน|บ้านเชียง
410610,อุดรธานี|หนองหาน|บ้านยา
410611,อุดรธานี|หนองหาน|โพนงาม
410612,อุดรธานี|หนองหาน|ผักตบ
410614,อุดรธานี|หนองหาน|หนองไผ่
410617,อุดรธานี|หนองหาน|ดอนหายโศก
410618,อุดรธานี|หนองหาน|หนองสระปลา
410701,อุดรธานี|ทุ่งฝน|ทุ่งฝน
410702,อุดรธานี|ทุ่งฝน|ทุ่งใหญ่
410703,อุดรธานี|ทุ่งฝน|นาชุมแสง
410704,อุดรธานี|ทุ่งฝน|นาทม
410801,อุดรธานี|ไชยวาน|ไชยวาน
410802,อุดรธานี|ไชยวาน|หนองหลัก
410803,อุดรธานี|ไชยวาน|คำเลาะ
410804,อุดรธานี|ไชยวาน|โพนสูง
410901,อุดรธานี|ศรีธาตุ|ศรีธาตุ
410902,อุดรธานี|ศรีธาตุ|จำปี
410903,อุดรธานี|ศรีธาตุ|บ้านโปร่ง
410904,อุดรธานี|ศรีธาตุ|หัวนาคำ
410905,อุดรธานี|ศรีธาตุ|หนองนกเขียน
410906,อุดรธานี|ศรีธาตุ|นายูง
410907,อุดรธานี|ศรีธาตุ|ตาดทอง
411001,อุดรธานี|วังสามหมอ|หนองกุงทับม้า
411002,อุดรธานี|วังสามหมอ|หนองหญ้าไซ
411003,อุดรธานี|วังสามหมอ|บะยาว
411004,อุดรธานี|วังสามหมอ|ผาสุก
411005,อุดรธานี|วังสามหมอ|คำโคกสูง
411006,อุดรธานี|วังสามหมอ|วังสามหมอ
411101,อุดรธานี|บ้านดุง|ศรีสุทโธ
411102,อุดรธานี|บ้านดุง|บ้านดุง
411103,อุดรธานี|บ้านดุง|ดงเย็น
411104,อุดรธานี|บ้านดุง|โพนสูง
411105,อุดรธานี|บ้านดุง|อ้อมกอ
411106,อุดรธานี|บ้านดุง|บ้านจันทน์
411107,อุดรธานี|บ้านดุง|บ้านชัย
411108,อุดรธานี|บ้านดุง|นาไหม
411109,อุดรธานี|บ้านดุง|ถ่อนนาลับ
411110,อุดรธานี|บ้านดุง|วังทอง
411111,อุดรธานี|บ้านดุง|บ้านม่วง
411112,อุดรธานี|บ้านดุง|บ้านตาด
411113,อุดรธานี|บ้านดุง|นาคำ
411701,อุดรธานี|บ้านผือ|บ้านผือ
411702,อุดรธานี|บ้านผือ|หายโศก
411703,อุดรธานี|บ้านผือ|เขือน้ำ
411704,อุดรธานี|บ้านผือ|คำบง
411705,อุดรธานี|บ้านผือ|โนนทอง
411706,อุดรธานี|บ้านผือ|ข้าวสาร
411707,อุดรธานี|บ้านผือ|จำปาโมง
411708,อุดรธานี|บ้านผือ|กลางใหญ่
411709,อุดรธานี|บ้านผือ|เมืองพาน
411710,อุดรธานี|บ้านผือ|คำด้วง
411711,อุดรธานี|บ้านผือ|หนองหัวคู
411712,อุดรธานี|บ้านผือ|บ้านค้อ
411713,อุดรธานี|บ้านผือ|หนองแวง
411801,อุดรธานี|น้ำโสม|นางัว
411802,อุดรธานี|น้ำโสม|น้ำโสม
411805,อุดรธานี|น้ำโสม|หนองแวง
411806,อุดรธานี|น้ำโสม|บ้านหยวก
411807,อุดรธานี|น้ำโสม|โสมเยี่ยม
411810,อุดรธานี|น้ำโสม|ศรีสำราญ
411812,อุดรธานี|น้ำโสม|สามัคคี
411901,อุดรธานี|เพ็ญ|เพ็ญ
411902,อุดรธานี|เพ็ญ|บ้านธาตุ
411903,อุดรธานี|เพ็ญ|นาพู่
411904,อุดรธานี|เพ็ญ|เชียงหวาง
411905,อุดรธานี|เพ็ญ|สุมเส้า
411906,อุดรธานี|เพ็ญ|นาบัว
411907,อุดรธานี|เพ็ญ|บ้านเหล่า
411908,อุดรธานี|เพ็ญ|จอมศรี
411909,อุดรธานี|เพ็ญ|เตาไห
411910,อุดรธานี|เพ็ญ|โคกกลาง
411911,อุดรธานี|เพ็ญ|สร้างแป้น
412001,อุดรธานี|สร้างคอม|สร้างคอม
412002,อุดรธานี|สร้างคอม|เชียงดา
412003,อุดรธานี|สร้างคอม|บ้านยวด
412004,อุดรธานี|สร้างคอม|บ้านโคก
412005,อุดรธานี|สร้างคอม|นาสะอาด
412006,อุดรธานี|สร้างคอม|บ้านหินโงม
412101,อุดรธานี|หนองแสง|หนองแสง
412102,อุดรธานี|หนองแสง|แสงสว่าง
412103,อุดรธานี|หนองแสง|นาดี
412104,อุดรธานี|หนองแสง|ทับกุง
412201,อุดรธานี|นายูง|นายูง
412202,อุดรธานี|นายูง|บ้านก้อง
412203,อุดรธานี|นายูง|นาแค
412204,อุดรธานี|นายูง|โนนทอง
412301,อุดรธานี|พิบูลย์รักษ์|บ้านแดง
412302,อุดรธานี|พิบูลย์รักษ์|นาทราย
412303,อุดรธานี|พิบูลย์รักษ์|ดอนกลอย
412401,อุดรธานี|กู่แก้ว|บ้านจีต
412402,อุดรธานี|กู่แก้ว|โนนทองอินทร์
412403,อุดรธานี|กู่แก้ว|ค้อใหญ่
412404,อุดรธานี|กู่แก้ว|คอนสาย
412501,อุดรธานี|ประจักษ์ศิลปาคม|นาม่วง
412502,อุดรธานี|ประจักษ์ศิลปาคม|ห้วยสามพาด
412503,อุดรธานี|ประจักษ์ศิลปาคม|อุ่มจาน
420101,เลย|เมืองเลย|กุดป่อง
420102,เลย|เมืองเลย|เมือง
420103,เลย|เมืองเลย|นาอ้อ
420104,เลย|เมืองเลย|กกดู่
420105,เลย|เมืองเลย|น้ำหมาน
420106,เลย|เมืองเลย|เสี้ยว
420107,เลย|เมืองเลย|นาอาน
420108,เลย|เมืองเลย|นาโป่ง
420109,เลย|เมืองเลย|นาดินดำ
420110,เลย|เมืองเลย|น้ำสวย
420111,เลย|เมืองเลย|ชัยพฤกษ์
420112,เลย|เมืองเลย|นาแขม
420113,เลย|เมืองเลย|ศรีสองรัก
420114,เลย|เมืองเลย|กกทอง
420201,เลย|นาด้วง|นาด้วง
420202,เลย|นาด้วง|นาดอกคำ
420203,เลย|นาด้วง|ท่าสะอาด
420204,เลย|นาด้วง|ท่าสวรรค์
420301,เลย|เชียงคาน|เชียงคาน
420302,เลย|เชียงคาน|ธาตุ
420303,เลย|เชียงคาน|นาซ่าว
420304,เลย|เชียงคาน|เขาแก้ว
420305,เลย|เชียงคาน|ปากตม
420306,เลย|เชียงคาน|บุฮม
420307,เลย|เชียงคาน|จอมศรี
420308,เลย|เชียงคาน|หาดทรายขาว
420401,เลย|ปากชม|ปากชม
420402,เลย|ปากชม|เชียงกลม
420403,เลย|ปากชม|หาดคัมภีร์
420404,เลย|ปากชม|ห้วยบ่อซืน
420405,เลย|ปากชม|ห้วยพิชัย
420406,เลย|ปากชม|ชมเจริญ
420501,เลย|ด่านซ้าย|ด่านซ้าย
420502,เลย|ด่านซ้าย|ปากหมัน
420503,เลย|ด่านซ้าย|นาดี
420504,เลย|ด่านซ้าย|โคกงาม
420505,เลย|ด่านซ้าย|โพนสูง
420506,เลย|ด่านซ้าย|อิปุ่ม
420507,เลย|ด่านซ้าย|กกสะทอน
420508,เลย|ด่านซ้าย|โป่ง
420509,เลย|ด่านซ้าย|วังยาว
420510,เลย|ด่านซ้าย|นาหอ
420601,เลย|นาแห้ว|นาแห้ว
420602,เลย|นาแห้ว|แสงภา
420603,เลย|นาแห้ว|นาพึง
420604,เลย|นาแห้ว|นามาลา
420605,เลย|นาแห้ว|เหล่ากอหก
420701,เลย|ภูเรือ|หนองบัว
420702,เลย|ภูเรือ|ท่าศาลา
420703,เลย|ภูเรือ|ร่องจิก
420704,เลย|ภูเรือ|ปลาบ่า
420705,เลย|ภูเรือ|ลาดค่าง
420706,เลย|ภูเรือ|สานตม
420801,เลย|ท่าลี่|ท่าลี่
420802,เลย|ท่าลี่|หนองผือ
420803,เลย|ท่าลี่|อาฮี
420804,เลย|ท่าลี่|น้ำแคม
420805,เลย|ท่าลี่|โคกใหญ่
420806,เลย|ท่าลี่|น้ำทูน
420901,เลย|วังสะพุง|วังสะพุง
420902,เลย|วังสะพุง|ทรายขาว
420903,เลย|วังสะพุง|หนองหญ้าปล้อง
420904,เลย|วังสะพุง|หนองงิ้ว
420905,เลย|วังสะพุง|ปากปวน
420906,เลย|วังสะพุง|ผาน้อย
420910,เลย|วังสะพุง|ผาบิ้ง
420911,เลย|วังสะพุง|เขาหลวง
420912,เลย|วังสะพุง|โคกขมิ้น
420913,เลย|วังสะพุง|ศรีสงคราม
421001,เลย|ภูกระดึง|ศรีฐาน
421005,เลย|ภูกระดึง|ผานกเค้า
421007,เลย|ภูกระดึง|ภูกระดึง
421010,เลย|ภูกระดึง|ห้วยส้ม
421101,เลย|ภูหลวง|ภูหอ
421102,เลย|ภูหลวง|หนองคัน
421104,เลย|ภูหลวง|ห้วยสีเสียด
421105,เลย|ภูหลวง|เลยวังไสย์
421106,เลย|ภูหลวง|แก่งศรีภูมิ
421201,เลย|ผาขาว|ผาขาว
421202,เลย|ผาขาว|ท่าช้างคล้อง
421203,เลย|ผาขาว|โนนปอแดง
421204,เลย|ผาขาว|โนนป่าซาง
421205,เลย|ผาขาว|บ้านเพิ่ม
421301,เลย|เอราวัณ|เอราวัณ
421302,เลย|เอราวัณ|ผาอินทร์แปลง
421303,เลย|เอราวัณ|ผาสามยอด
421304,เลย|เอราวัณ|ทรัพย์ไพวัลย์
421401,เลย|หนองหิน|หนองหิน
421402,เลย|หนองหิน|ตาดข่า
421403,เลย|หนองหิน|ปวนพุ
430101,หนองคาย|เมืองหนองคาย|ในเมือง
430102,หนองคาย|เมืองหนองคาย|มีชัย
430103,หนองคาย|เมืองหนองคาย|โพธิ์ชัย
430104,หนองคาย|เมืองหนองคาย|กวนวัน
430105,หนองคาย|เมืองหนองคาย|เวียงคุก
430106,หนองคาย|เมืองหนองคาย|วัดธาตุ
430107,หนองคาย|เมืองหนองคาย|หาดคำ
430108,หนองคาย|เมืองหนองคาย|หินโงม
430109,หนองคาย|เมืองหนองคาย|บ้านเดื่อ
430110,หนองคาย|เมืองหนองคาย|ค่ายบกหวาน
430111,หนองคาย|เมืองหนองคาย|โพนสว่าง
430113,หนองคาย|เมืองหนองคาย|พระธาตุบังพวน
430116,หนองคาย|เมืองหนองคาย|หนองกอมเกาะ
430117,หนองคาย|เมืองหนองคาย|ปะโค
430118,หนองคาย|เมืองหนองคาย|เมืองหมี
430119,หนองคาย|เมืองหนองคาย|สีกาย
430201,หนองคาย|ท่าบ่อ|ท่าบ่อ
430202,หนองคาย|ท่าบ่อ|น้ำโมง
430203,หนองคาย|ท่าบ่อ|กองนาง
430204,หนองคาย|ท่าบ่อ|โคกคอน
430205,หนองคาย|ท่าบ่อ|บ้านเดื่อ
430206,หนองคาย|ท่าบ่อ|บ้านถ่อน
430207,หนองคาย|ท่าบ่อ|บ้านว่าน
430208,หนองคาย|ท่าบ่อ|นาข่า
430209,หนองคาย|ท่าบ่อ|โพนสา
430210,หนองคาย|ท่าบ่อ|หนองนาง
430501,หนองคาย|โพนพิสัย|จุมพล
430502,หนองคาย|โพนพิสัย|วัดหลวง
430503,หนองคาย|โพนพิสัย|กุดบง
430504,หนองคาย|โพนพิสัย|ชุมช้าง
430506,หนองคาย|โพนพิสัย|ทุ่งหลวง
430507,หนองคาย|โพนพิสัย|เหล่าต่างคำ
430508,หนองคาย|โพนพิสัย|นาหนัง
430509,หนองคาย|โพนพิสัย|เซิม
430513,หนองคาย|โพนพิสัย|บ้านโพธิ์
430521,หนองคาย|โพนพิสัย|บ้านผือ
430522,หนองคาย|โพนพิสัย|สร้างนางขาว
430701,หนองคาย|ศรีเชียงใหม่|พานพร้าว
430703,หนองคาย|ศรีเชียงใหม่|บ้านหม้อ
430704,หนองคาย|ศรีเชียงใหม่|พระพุทธบาท
430705,หนองคาย|ศรีเชียงใหม่|หนองปลาปาก
430801,หนองคาย|สังคม|แก้งไก่
430802,หนองคาย|สังคม|ผาตั้ง
430803,หนองคาย|สังคม|บ้านม่วง
430804,หนองคาย|สังคม|นางิ้ว
430805,หนองคาย|สังคม|สังคม
431401,หนองคาย|สระใคร|สระใคร
431402,หนองคาย|สระใคร|คอกช้าง
431403,หนองคาย|สระใคร|บ้านฝาง
431501,หนองคาย|เฝ้าไร่|เฝ้าไร่
431502,หนองคาย|เฝ้าไร่|นาดี
431503,หนองคาย|เฝ้าไร่|หนองหลวง
431504,หนองคาย|เฝ้าไร่|วังหลวง
431505,หนองคาย|เฝ้าไร่|อุดมพร
431601,หนองคาย|รัตนวาปี|รัตนวาปี
431602,หนองคาย|รัตนวาปี|นาทับไฮ
431603,หนองคาย|รัตนวาปี|บ้านต้อน
431604,หนองคาย|รัตนวาปี|พระบาทนาสิงห์
431605,หนองคาย|รัตนวาปี|โพนแพง
431701,หนองคาย|โพธิ์ตาก|โพธิ์ตาก
431702,หนองคาย|โพธิ์ตาก|โพนทอง
431703,หนองคาย|โพธิ์ตาก|ด่านศรีสุข
440101,มหาสารคาม|เมืองมหาสารคาม|ตลาด
440102,มหาสารคาม|เมืองมหาสารคาม|เขวา
440103,มหาสารคาม|เมืองมหาสารคาม|ท่าตูม
440104,มหาสารคาม|เมืองมหาสารคาม|แวงน่าง
440105,มหาสารคาม|เมืองมหาสารคาม|โคกก่อ
440106,มหาสารคาม|เมืองมหาสารคาม|ดอนหว่าน
440107,มหาสารคาม|เมืองมหาสารคาม|เกิ้ง
440108,มหาสารคาม|เมืองมหาสารคาม|แก่งเลิงจาน
440109,มหาสารคาม|เมืองมหาสารคาม|ท่าสองคอน
440110,มหาสารคาม|เมืองมหาสารคาม|ลาดพัฒนา
440111,มหาสารคาม|เมืองมหาสารคาม|หนองปลิง
440112,มหาสารคาม|เมืองมหาสารคาม|ห้วยแอ่ง
440113,มหาสารคาม|เมืองมหาสารคาม|หนองโน
440114,มหาสารคาม|เมืองมหาสารคาม|บัวค้อ
440201,มหาสารคาม|แกดำ|แกดำ
440202,มหาสารคาม|แกดำ|วังแสง
440203,มหาสารคาม|แกดำ|มิตรภาพ
440204,มหาสารคาม|แกดำ|หนองกุง
440205,มหาสารคาม|แกดำ|โนนภิบาล
440301,มหาสารคาม|โกสุมพิสัย|หัวขวาง
440302,มหาสารคาม|โกสุมพิสัย|ยางน้อย
440303,มหาสารคาม|โกสุมพิสัย|วังยาว
440304,มหาสารคาม|โกสุมพิสัย|เขวาไร่
440305,มหาสารคาม|โกสุมพิสัย|แพง
440306,มหาสารคาม|โกสุมพิสัย|แก้งแก
440307,มหาสารคาม|โกสุมพิสัย|หนองเหล็ก
440308,มหาสารคาม|โกสุมพิสัย|หนองบัว
440309,มหาสารคาม|โกสุมพิสัย|เหล่า
440310,มหาสารคาม|โกสุมพิสัย|เขื่อน
440311,มหาสารคาม|โกสุมพิสัย|หนองบอน
440312,มหาสารคาม|โกสุมพิสัย|โพนงาม
440313,มหาสารคาม|โกสุมพิสัย|ยางท่าแจ้ง
440314,มหาสารคาม|โกสุมพิสัย|แห่ใต้
440315,มหาสารคาม|โกสุมพิสัย|หนองกุงสวรรค์
440316,มหาสารคาม|โกสุมพิสัย|เลิงใต้
440317,มหาสารคาม|โกสุมพิสัย|ดอนกลาง
440401,มหาสารคาม|กันทรวิชัย|โคกพระ
440402,มหาสารคาม|กันทรวิชัย|คันธารราษฎร์
440403,มหาสารคาม|กันทรวิชัย|มะค่า
440404,มหาสารคาม|กันทรวิชัย|ท่าขอนยาง
440405,มหาสารคาม|กันทรวิชัย|นาสีนวน
440406,มหาสารคาม|กันทรวิชัย|ขามเรียง
440407,มหาสารคาม|กันทรวิชัย|เขวาใหญ่
440408,มหาสารคาม|กันทรวิชัย|ศรีสุข
440409,มหาสารคาม|กันทรวิชัย|กุดใส้จ่อ
440410,มหาสารคาม|กันทรวิชัย|ขามเฒ่าพัฒนา
440501,มหาสารคาม|เชียงยืน|เชียงยืน
440503,มหาสารคาม|เชียงยืน|หนองซอน
440505,มหาสารคาม|เชียงยืน|ดอนเงิน
440506,มหาสารคาม|เชียงยืน|กู่ทอง
440507,มหาสารคาม|เชียงยืน|นาทอง
440508,มหาสารคาม|เชียงยืน|เสือเฒ่า
440511,มหาสารคาม|เชียงยืน|โพนทอง
440512,มหาสารคาม|เชียงยืน|เหล่าบัวบาน
440601,มหาสารคาม|บรบือ|บรบือ
440602,มหาสารคาม|บรบือ|บ่อใหญ่
440604,มหาสารคาม|บรบือ|วังไชย
440605,มหาสารคาม|บรบือ|หนองม่วง
440606,มหาสารคาม|บรบือ|กำพี้
440607,มหาสารคาม|บรบือ|โนนราษี
440608,มหาสารคาม|บรบือ|โนนแดง
440610,มหาสารคาม|บรบือ|หนองจิก
440611,มหาสารคาม|บรบือ|บัวมาศ
440613,มหาสารคาม|บรบือ|หนองคูขาด
440615,มหาสารคาม|บรบือ|วังใหม่
440616,มหาสารคาม|บรบือ|ยาง
440618,มหาสารคาม|บรบือ|หนองสิม
440619,มหาสารคาม|บรบือ|หนองโก
440620,มหาสารคาม|บรบือ|ดอนงัว
440701,มหาสารคาม|นาเชือก|นาเชือก
440702,มหาสารคาม|นาเชือก|สำโรง
440703,มหาสารคาม|นาเชือก|หนองแดง
440704,มหาสารคาม|นาเชือก|เขวาไร่
440705,มหาสารคาม|นาเชือก|หนองโพธิ์
440706,มหาสารคาม|นาเชือก|ปอพาน
440707,มหาสารคาม|นาเชือก|หนองเม็ก
440708,มหาสารคาม|นาเชือก|หนองเรือ
440709,มหาสารคาม|นาเชือก|หนองกุง
440710,มหาสารคาม|นาเชือก|สันป่าตอง
440801,มหาสารคาม|พยัคฆภูมิพิสัย|ปะหลาน
440802,มหาสารคาม|พยัคฆภูมิพิสัย|ก้ามปู
440803,มหาสารคาม|พยัคฆภูมิพิสัย|เวียงสะอาด
440804,มหาสารคาม|พยัคฆภูมิพิสัย|เม็กดำ
440805,มหาสารคาม|พยัคฆภูมิพิสัย|นาสีนวล
440809,มหาสารคาม|พยัคฆภูมิพิสัย|ราษฎร์เจริญ
440810,มหาสารคาม|พยัคฆภูมิพิสัย|หนองบัวแก้ว
440812,มหาสารคาม|พยัคฆภูมิพิสัย|เมืองเตา
440815,มหาสารคาม|พยัคฆภูมิพิสัย|ลานสะแก
440816,มหาสารคาม|พยัคฆภูมิพิสัย|เวียงชัย
440817,มหาสารคาม|พยัคฆภูมิพิสัย|หนองบัว
440818,มหาสารคาม|พยัคฆภูมิพิสัย|ราษฎร์พัฒนา
440819,มหาสารคาม|พยัคฆภูมิพิสัย|เมืองเสือ
440820,มหาสารคาม|พยัคฆภูมิพิสัย|ภารแอ่น
440901,มหาสารคาม|วาปีปทุม|หนองแสง
440902,มหาสารคาม|วาปีปทุม|ขามป้อม
440903,มหาสารคาม|วาปีปทุม|เสือโก้ก
440904,มหาสารคาม|วาปีปทุม|ดงใหญ่
440905,มหาสารคาม|วาปีปทุม|โพธิ์ชัย
440906,มหาสารคาม|วาปีปทุม|หัวเรือ
440907,มหาสารคาม|วาปีปทุม|แคน
440908,มหาสารคาม|วาปีปทุม|งัวบา
440909,มหาสารคาม|วาปีปทุม|นาข่า
440910,มหาสารคาม|วาปีปทุม|บ้านหวาย
440911,มหาสารคาม|วาปีปทุม|หนองไฮ
440912,มหาสารคาม|วาปีปทุม|ประชาพัฒนา
440913,มหาสารคาม|วาปีปทุม|หนองทุ่ม
440914,มหาสารคาม|วาปีปทุม|หนองแสน
440915,มหาสารคาม|วาปีปทุม|โคกสีทองหลาง
441001,มหาสารคาม|นาดูน|นาดูน
441002,มหาสารคาม|นาดูน|หนองไผ่
441003,มหาสารคาม|นาดูน|หนองคู
441004,มหาสารคาม|นาดูน|ดงบัง
441005,มหาสารคาม|นาดูน|ดงดวน
441006,มหาสารคาม|นาดูน|หัวดง
441007,มหาสารคาม|นาดูน|ดงยาง
441008,มหาสารคาม|นาดูน|กู่สันตรัตน์
441009,มหาสารคาม|นาดูน|พระธาตุ
441101,มหาสารคาม|ยางสีสุราช|ยางสีสุราช
441102,มหาสารคาม|ยางสีสุราช|นาภู
441103,มหาสารคาม|ยางสีสุราช|แวงดง
441104,มหาสารคาม|ยางสีสุราช|บ้านกู่
441105,มหาสารคาม|ยางสีสุราช|ดงเมือง
441106,มหาสารคาม|ยางสีสุราช|สร้างแซ่ง
441107,มหาสารคาม|ยางสีสุราช|หนองบัวสันตุ
441201,มหาสารคาม|กุดรัง|กุดรัง
441202,มหาสารคาม|กุดรัง|นาโพธิ์
441203,มหาสารคาม|กุดรัง|เลิงแฝก
441204,มหาสารคาม|กุดรัง|หนองแวง
441205,มหาสารคาม|กุดรัง|ห้วยเตย
441301,มหาสารคาม|ชื่นชม|ชื่นชม
441302,มหาสารคาม|ชื่นชม|กุดปลาดุก
441303,มหาสารคาม|ชื่นชม|เหล่าดอกไม้
441304,มหาสารคาม|ชื่นชม|หนองกุง
450101,ร้อยเอ็ด|เมืองร้อยเอ็ด|ในเมือง
450102,ร้อยเอ็ด|เมืองร้อยเอ็ด|รอบเมือง
450103,ร้อยเอ็ด|เมืองร้อยเอ็ด|เหนือเมือง
450104,ร้อยเอ็ด|เมืองร้อยเอ็ด|ขอนแก่น
450105,ร้อยเอ็ด|เมืองร้อยเอ็ด|นาโพธิ์
450106,ร้อยเอ็ด|เมืองร้อยเอ็ด|สะอาดสมบูรณ์
450108,ร้อยเอ็ด|เมืองร้อยเอ็ด|สีแก้ว
450109,ร้อยเอ็ด|เมืองร้อยเอ็ด|ปอภาร  (ปอพาน)
450110,ร้อยเอ็ด|เมืองร้อยเอ็ด|โนนรัง
450117,ร้อยเอ็ด|เมืองร้อยเอ็ด|หนองแก้ว
450118,ร้อยเอ็ด|เมืองร้อยเอ็ด|หนองแวง
450120,ร้อยเอ็ด|เมืองร้อยเอ็ด|ดงลาน
450123,ร้อยเอ็ด|เมืองร้อยเอ็ด|แคนใหญ่
450124,ร้อยเอ็ด|เมืองร้อยเอ็ด|โนนตาล
450125,ร้อยเอ็ด|เมืองร้อยเอ็ด|เมืองทอง
450201,ร้อยเอ็ด|เกษตรวิสัย|เกษตรวิสัย
450202,ร้อยเอ็ด|เกษตรวิสัย|เมืองบัว
450203,ร้อยเอ็ด|เกษตรวิสัย|เหล่าหลวง
450204,ร้อยเอ็ด|เกษตรวิสัย|สิงห์โคก
450205,ร้อยเอ็ด|เกษตรวิสัย|ดงครั่งใหญ่
450206,ร้อยเอ็ด|เกษตรวิสัย|บ้านฝาง
450207,ร้อยเอ็ด|เกษตรวิสัย|หนองแวง
450208,ร้อยเอ็ด|เกษตรวิสัย|กำแพง
450209,ร้อยเอ็ด|เกษตรวิสัย|กู่กาสิงห์
450210,ร้อยเอ็ด|เกษตรวิสัย|น้ำอ้อม
450211,ร้อยเอ็ด|เกษตรวิสัย|โนนสว่าง
450212,ร้อยเอ็ด|เกษตรวิสัย|ทุ่งทอง
450213,ร้อยเอ็ด|เกษตรวิสัย|ดงครั่งน้อย
450301,ร้อยเอ็ด|ปทุมรัตต์|บัวแดง
450302,ร้อยเอ็ด|ปทุมรัตต์|ดอกล้ำ
450303,ร้อยเอ็ด|ปทุมรัตต์|หนองแคน
450304,ร้อยเอ็ด|ปทุมรัตต์|โพนสูง
450305,ร้อยเอ็ด|ปทุมรัตต์|โนนสวรรค์
450306,ร้อยเอ็ด|ปทุมรัตต์|สระบัว
450307,ร้อยเอ็ด|ปทุมรัตต์|โนนสง่า
450308,ร้อยเอ็ด|ปทุมรัตต์|ขี้เหล็ก
450401,ร้อยเอ็ด|จตุรพักตรพิมาน|หัวช้าง
450402,ร้อยเอ็ด|จตุรพักตรพิมาน|หนองผือ
450403,ร้อยเอ็ด|จตุรพักตรพิมาน|เมืองหงส์
450404,ร้อยเอ็ด|จตุรพักตรพิมาน|โคกล่าม
450405,ร้อยเอ็ด|จตุรพักตรพิมาน|น้ำใส
450406,ร้อยเอ็ด|จตุรพักตรพิมาน|ดงแดง
450407,ร้อยเอ็ด|จตุรพักตรพิมาน|ดงกลาง
450408,ร้อยเอ็ด|จตุรพักตรพิมาน|ป่าสังข์
450409,ร้อยเอ็ด|จตุรพักตรพิมาน|อีง่อง
450410,ร้อยเอ็ด|จตุรพักตรพิมาน|ลิ้นฟ้า
450411,ร้อยเอ็ด|จตุรพักตรพิมาน|ดู่น้อย
